# gameid,levelid,screen,fingerprint
18238,12B,4,v2:000000000000000000000000051105110511051105110511051100000000007d000000000000000000000000051105110511051105110511051100000000007d000000000000000000000000051105110511051105110511051100000000007d000000000000000000000000051105110511051105110511051100000132013200000000000000000000000005110511051105110511051105110000013201320000000000000000000000000511051105110511051105110511000001320132000000000000000000000000051105110511051105110511051100000132013200000000000000000000000005110511051105110511051105110000013201320000000000000000000000000511051105110511051105110511000001320132000000000000000000000000051105110511003f003f003f003f003f003f003f000000000000000000000000051105110511003f003f003f003f003f003f003f0000000000000000000000000511051105110511051105110511000000000000003f003f003f003f003f003f0511051105110511051105110511003f00000000003f003f003f003f003f003f0511051105110511051105110511003f00000000000000000000000000000000051105110511051105110511051100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f003f00000000000000000000003f003f003f003f003f003f003f003f003f003f003f007d000000000000000000000000000000000000000000000000000000000000
18238,12B,5,v2:05e605e605e605e605e600000000000000000000000000000000000005e605e605e605e605e605e605e600000000000000000000000000000000000005e605e6007d000000000000000000000000000000000000000000000000000000000000013201320132013201320132000000000000000000000000000000000000000001320132013201320132013200000000000000000000000000000000000000000132013201320132013201320110011001100110011001100110000000000000013201320132013201320132011001100110011001100110011000000000000001320132013201320132013200000000000000000000000000000000000000000132013201320132013201320000000000000000000000000000000000000000003f003f003f003f003f003f003f000000000000000000000000000000000000003f003f003f003f003f003f003f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015601570158000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000086700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000549000000000000000000000000000000000000000000000000000000000000055900000000003f000000000000000000000000000000000000000000000000056900000000003f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,12B,6,v2:05e605e605e605e605e60000000000000000051200000000000000000000000005e605e605e605e605e6000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004b604b70000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000003f003f003f003f003f003f003f003f003f003f049604970000000005110511003f003f003f003f003f003f003f003f003f003f04a604a70000054a05110511003f003f003f003f003f003f003f003f003f003f04a804a90000055a05110511051105110511051105110512000000000000000004aa04ab0000056a05110511051105110511051105110512000000000000000004ac04ad0000000005110511051105110511051105110512000000000000000004ae04af0000000005110511051105110511051105110512000000000000000004b004b10000000005110511051105110511051105110512000000000000000004b204b3
18238,12B,7,v2:0000000000000000000000470047004700470047004700470047004700470047000000000000002b002b002b002b002b002b002b002b002b002b002b002b002b000000000000002b002b002b002b002b002b002b002b002b002b002b003f003f0000003f003f002b002b002b002b002b002b002b002b002b002b002b003f003f0000003f003f002b002b002b002b002b002b002b002b002b002b002b003f003f0000003f003f002b002b002b002b002b002b002b002b002b002b002b002b002b0000003f003f002b002b002b002b002b002b002b002b002b002b002b002b002b0000003f003f002b002b002b002b002b002b002b002b002b002b002b002b002b000000000000002b002b002b002b002b002b002b002b002b002b002b002b002b000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f0598003f059a000000000000000000000000000000000003000300030003000305a8000305aa000000c300c300c300c300c3000000000003000300030003000305b8000305ba0575057505750575000000000000000000030003000300030003000300030003003f003f003f003f003f003f003f003f0003000300030003000300030003000305f705f705f705f7003f003f003f003f003f000000000000000005f705f705f7003f003f003f003f003f003f003f003f003f000000000000051f000000000000000000000000000000000000000000000000000000000000051f000000000000049604970000000000000000000000000000000000000000051f00000000000004a604a70000000000000000000000000000000000000000051f00000000000004a804a90000000000000000000000000000000000000000051f00000000000004aa04ab0000000000000000000000000000000000000000051f00000000000004ac04ad0000000000000000000000000000000000000000051f000000000000
18238,12B,8,v2:00470047004700470047000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000003f003f003f003f003f003f003f003f003f003f003f003f002a002a002a00000000000000000000002a002a002a002a002a002a002a002a002a002a002a00000000000000000000002a002a002a002a002a002a002a002a002a01af002a0000003f000000000000002a002a002a002a002a002a002a002a002a01e401af0000003f000000000000002a002a002a002a002a002a002a002a002a002a01e401af003f000000000000002a002a002a002a002a002a002a002a002a002a002a01e4003f000000000000002a002a002a002a002a002a002a002a002a002a002a0000003f000000000000002a002a002a002a002a002a002a002a002a002a002a0000003f000000000000002a002a002a002a002a002a002a002a002a003f003f003f003f000000000000002a002a002a002a002a002a002a002a002a003f003f003f003f000300030003002a002a002a002a002a002a002a002a002a003f003f003f0003000300030003002a002a002a002a002a002a002a002a002a003f003f003f0003000300030003000300030003000300000000000000000000003f003f003f0003000300030003000300030003000300000000000000000000003f003f003f000300030003000300030003000300030000003f003f003f003f003f003f003f000000000000000000000000000000000000003f003f003f003f003f003f003f000000000000000000000000000000000000003f003f003f003f003f003f003f000000000000000000000000000000000000003f003f003f003f003f003f003f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124012401240124012401240124012401240124
18238,12B,9,v2:0000000004a604a70000000001240124012401240124012401240124012401240000000004a804a90000003f003f003f003f003f003f003f003f003f003f003f0000000004aa04ab0000003f003f003f003f003f003f003f003f003f003f003f0000000004ac04ad0000003f003f003f003f003f003f003f003f003f003f003f0000000004ae04af0000000000000000000000000000000000000000000000000000000004b004b10000000000000000000000000000000000000000000000000000000004b204b30000000000000000000000000000000000000000000000000000000004b404b50000000000000000000000000000000000000000000000000000000004b604b700000000000000000000000000000000000000000000000001af000004b804b900000000000000000000000000000000000000000000000001e401af04ba04bb000000000000000000000000000000000000000000000000000001e404bc04bd000000000000000000000000000000000000000000000000003f003f04be04bf003f003f003f003f00000000000000000000000000000000003f003f04c004c1002c002c002c002c002c002c00390000003c002c002c0000003f003f04c204c3002c002c002c002c002c002c003a0000003d002c002c0000003f003f04c404c5002c002c002c002c002c002c003a0000003d002c002c0000003f003f002c002c002c002c002c002c002c002c003a0000003d002c002c0000003f003f002c002c002c002c002c002c002c002c003a0000003d002c002c0000003f003f002c002c002c002c002c002c002c002c003a0000003d002c002c0000003f003f002c002c002c002c002c002c002c002c003a0000003d002c002c0000003f003f003f0000000500050005000500050005003a0000003d000000000000003f003f003f0000000500050005000500050005003a0000003d0000000000000000000000000000000500050005000500050005003a0000003d0000000000000000000000000000000500050005000500050005003b0000003e000000000000000000000000000000050005000500050005000500050000000000000000000000000000000000000005000500050005000500050005000000000000000000000124012401240124000500053461346234633464346500000000000000000000
18238,12C,0,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136015601570157015701570157015701570157015701570157015700000135013601560157015701570157015701570157015701570157015701570000013501360156015701570157015701570157015701570157015800000000000001350136000001560157015701570157015701570157015800000000000000000135013600000000015601570157015701570157015800000000000000000000013501360000000000000156015701570157015800000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001330134000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b002b002b002b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,12C,1,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130000000000000000000000000000000000000000000000000013001300130013000000000000000000000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000130015701570158000000000000000000000000000000000000000000000000013001570157015800000000000000000000000000000000000000000000000001300135013600000000000000000000000000000000000000000000000000000130013501360000000000000000000000000000000000000000000000000000013001350136000000000000000000000000012f0000000000000000000000000130013501360000000000000000000000000130000000000000000000000000013001330134000000000000000000000000013000000000000000000000000001300000000000000000000000000000000001300000000000000000000000000130000000000000000000000000000000000130000000000000000000000000011e01330134000000000000000000000000013000000000002b002b002b002b002b0135013600000000000000000000000001300000000000000000000000000000013501360000000000000000000000000130000000000000000000000000000001350136000000000000000000000000013000000000012f012f012f012f012f01350136000000000000000000000000013000000000011e011e011e011e011e013501360000000000000000000000000130000000000000011e011e011e011e013501360000000000000000000000000130000000000000011e011e011e011e
18238,12C,2,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130000000000000000000000000013001300130013001300130013000000000000000000000000000000000000001300130013001300130013001300000000000000000000000000000000000000130013001300130013001300130000000000000000000000000000000000000013001300130013001300130013000000000000000000000000000000000000001300130013001300130013001300000000000000000000000000000000000000130013001300130013001300130000000000000000000000000000000000000030601300306013001300130013000000000000000000000000000000000000000000130000001300130013001300000000000000000000000000000012f00000000013000000130030603060306000000000000000000000000000001300000000000000000000000000000011e00000000000000000000000000000130002b002b002b002b002b002b002b002b002b030003000000000000000000000000000000000000000000000000000000000000000000002b00000000000000000000000000000000000000000000000001b4000000000000000000000000012f00000000012f012f012f012f012f012f012f00000000000001b400000000013000000000011e011e011e011e011e011e011e00000000012f012f000000000130000000000000011e011e011e011e011e000000000000011e011e000000000130000000000000011e011e011e011e011e000000000000011e0000000000000130000000000000011e011e011e011e011e000000000000011e0000000000000130000000000000011e011e011e011e011e000000000000
18238,12C,3,v2:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300130013001300000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000130013001300130000000000000000000000000000000000000000000000000013001300130013000000000000000000000000000000000000000000000000001300130013001300130013001300130000000000000000000000000000000000130013001300130013001300130013000000000000000000000000000000000013001300130013003060306030603060000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000130013001300130000000000000000000000000000000000000000000000000013001300130013000000000000000000124000000000000000000000000000001300130013001300000000000000000012f000000000000000000000000000001300130013001300000000000000000013000000000000000000000000000000306030603060306000000000000000001300000000000000000000000000000000000000000000000000000000003070130000000000000002b002b002b002b002b002b002b002b002b002b002b000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000013000000000000000000000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000
18238,12C,4,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000130013001300130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013001300130013001300130013001300130013001300130000000000000013001300130013001300130013001300130013001300130013000000000000001300306030603060130013001300130013001300130013001300000000000000130000000000000013000000000002b000000000000000001320000000000000130000000000000013000000000002b0000000000000000013200000000000003060000000000000306002b0000002b000000000000000001320000000000000000000000000000000000000000002b000000000000000001320000000000000000000000000000000000000000002b000000000000000001320000000000000000000000000000000000000000002b011e011e011e011e011e0000000000000000000000000000000000000000002b0000011e011e011e0000000000000000000000000000000000000000012f002b0000011e011e011e00000000000000000000012f00000000000000000130002b0000011e011e011e000000000000000000000130012f012f012f012f0130002b0000011e011e011e00000000000000000000011e011e011e011e011e011e002b0000011e011e011e000000000000000000000000011e011e011e011e0000002b0000011e011e011e000000000000000000000000011e011e011e011e0000002b0000011e011e011e00000000000000000000
18238,12C,5,v2:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001300130013001300130013001300130013001300000000000000000000000000130000000000000000000000000000001300130000000000000000000000000013000000000000000000000000000000130013000000000000000000000000001300000000000000000000000000000013001300000000000000000000000000306000000000000000000000000000001300130000000000000000000000000000000000000000000000000000000000130013000000000000000000000000000000000000000000000000000000000013001300000000000000000012f00000000000000000000000000000000000003060306000000000000000001300000000000000000012f000000000000000000000000000000000000000001300000000000000000013000000000000000000000000000000000000000000130000000000000000001300000012f012f012f012f000000000000000000000130000000000000000001300000011e011e011e011e0000000000000000000001300000000000000000013000000000011e011e00000000012f012f012f012f01300000000000000000013000000000011e011e00000000011e011e011e011e01300000000000000000013000000000011e011e000000000000011e011e000001300000000000000000013000000000011e011e000000000000011e011e000001300000
18238,12C,6,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013001300130013001300130013001300130013001300130013000000000000001300130013001300130013001300130000000000000000000000000000000000130013001300130013001300130013000000000000000000000000000000000013001300130013001300130013001300000000000000000000000000000000001300130013001300130013001300130000000000000000000000000000000000130013001300130013001300130013000000000000000000000000000000000030603060306030601300130013001300000000000000000000000000000000000000000000000000306013001300130000000000000000000000000000000000000000000000000000001300130013000000000000000000000000000000000000000000000000000000130013001300000000000000000000000000000000000000000000000000000030603060306000000000000000000000000012f012f012f012f012f000000000000000000000000000000000000012f0000011e011e011e011e011e0000002b002b0000002b002b000000000000013000000000011e011e011e0000000000000000000000000000000000000000011e00000000011e011e011e0000000000000000000000000000000000000000000000000000011e011e011e00000000000000000000000000000000000000000000
18238,12C,7,v2:00000000000000000000000000000000013000000000000000000000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000013000000000000000000000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000013000000000000000000000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013001300130000000000000000001300130013001300000000000000000000000000000000000000000000000000130013001300130000000000000000000000000000000000000000000000000013001300130013000000000000000000000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000130013001300130000000000000000000000000000000000000000000000000013001300130013000000000000000000000000000000000000000000000000001300130013001300000000000000000000000000000000000000000000000000306013001300306000000000000000000000000000000000000012f00000000000003060306000000000000012f00000000000000000000012f0130000000000000000000000000000000000130012f000000000000000001300130000000000000000000000000000000000130013000000000000000000000000000000000000000000000000000000000000000000000012f012f012f002b002b012f012f012f012f012f012f012f012f012f012f012f011e011e011e00000000011e011e011e011e011e011e011e011e011e011e011e011e011e0000000000000000011e011e011e011e011e011e011e011e011e011e011e011e0000000000000000011e011e011e011e011e011e011e011e011e011e
18238,12C,8,v2:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130000001300000000000000000000000000000000000000000000000000000013000000130000000000000000000000000000000000000000000000000000001300000013000000000000000000000000000000000000000000000000000000130002b013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012f012f0000000000000000002b002b00000000000000000000000000000000011e011e00000000000000000000000000000000000000000000000000000000011e000000000000000000000000000000000000000000000000000000000000011e000000000000000000000000000000000000000000000000000000000000
18238,12C,9,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130013000000000000000000000000000000000000000000000000000000000013001300000000000000000000000000000000000000000000000000000000001300130000000000000000000000000000000000000000000000000000000000130013000000000000000000000000000000000000000000000000000000000013001300000000000000000000000000000013000000000000000000130013001300130000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000013000000000000000000000000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000013000000000002f000000320000000000000000000000000000000000000000013000000000003500380034000000000000000000000000000000000000000001300000000000000000000000000000000000000000000000000000000000000130011e011e011e011e011e011e00000000000000000000000000000000000000000000011e011e011e011e000000000000000000000000000000000000000000000000011e011e011e011e000000000000000000000000000000000000000000000000011e011e011e011e000000000000000000000000000000000000000000000000011e011e011e011e000000000000000000000000000000000000000000000000011e011e011e011e000000000000000000000000000000000000000000000000011e011e011e011e0000000000000000000000000000000000000000
18238,12D,0,v2:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145010001000100010001000100010001000100010001000100010001000100014b003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f014b003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f014b003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f014b003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f014b003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,12D,1,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145010001480000000000000000000000000000000000000000000000000000014b003f014c0000000000000000000000000000000000000000000000000000014b003f014c00000000002b0000000000000000000000000000000000000000014b003f014c000000000000002b000000000000000000000000000000000000014b003f014c000000000000000001a001a50000000000000000000000000000014b003f01e401af0000000000000000000001af000000000000000000000000014b003f003f01e401a001a50000003f003f01e4014800000000000000000000014b003f003f003f010001000100003f003f003f014c00000000000000000000014b003f003f003f003f003f003f003f003f003f014c00020002000200020002014b003f003f003f003f003f003f003f003f003f014c00020002000200020002014b003f003f003f003f003f003f
18238,12D,2,v2:00000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013501360000000000000000000000000000000000000000000000000000000001350136000000000000000000000000000000000000000000000000000000000135013600000000000000000000000000000000000000000000000000000000013301340000000000000000000000000000000000000000000000000000000000000000000000000000002b00000000014501000100014800000000000000000000000000000000002b000000000000014b003f003f014c0000002b002b002b002b002b002b002b0000000000000000014b003f003f014c0000000000000000000000000000000000000000000001aa01e2003f003f01e401af000000000000000000000000000000000196019b003f003f003f003f003f01e40100010001000100010001000100010001000100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,12D,3,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d0000000000000000000000000000000000000000002b0000000000000000002e0000000000000000002b000000000145010000000000002b0000000000000000000000000000002b000000000000014b003f000000000000002b002b002b002b002b002b002b0000000000000000014b003f000000000000000000000000000000000000000000000000000001aa01e2003f01a001a50000000000000000000000000000000000000196019b003f003f003f0100010001000100010001000100010001000100010001000100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,12D,4,v2:0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100014800000000002b000000000000000000000000000000000000002b0000003f014c000000000000002b0000000000000000000000000000002b00000000003f014c0000000000000000002b002b0000011f0000002b002b000000000000003f01e401af00000000000000000000002b0000002b00000000000000000000003f003f01e401a001a50000000000000000000000000000000000000196019b003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f0100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
